emg smp,emg val,bioz smp,bioz val,mmg smp,mmg val
0,0,0,0,436,1073.0
0,0,0,0,437,1182.0
0,0,0,0,438,921.0
0,0,0,0,439,785.0
0,0,0,0,440,784.0
0,0,0,0,441,572.0
0,0,0,0,442,899.0
0,0,0,0,443,890.0
0,0,0,0,444,787.0
0,0,0,0,445,635.0
0,0,0,0,446,467.0
0,0,0,0,447,503.0
0,0,0,0,448,382.0
0,0,0,0,449,423.0
472,-0.031996,0,0,0,0
473,-0.031948,0,0,0,0
474,-0.039196,0,0,0,0
475,-0.039339,0,0,0,0
476,-0.034714,0,0,0,0
477,-0.035191,0,0,0,0
478,-0.033379,0,0,0,0
479,-0.032711,0,0,0,0
480,-0.036907,0,0,0,0
481,-0.037289,0,0,0,0
482,-0.033808,0,0,0,0
483,-0.035477,0,0,0,0
484,-0.035429,0,0,0,0
485,-0.035763,0,0,0,0
486,-0.037193,0,0,0,0
487,-0.033379,0,0,0,0
0,0,0,0,450,-32.0
0,0,0,0,451,-103.0
0,0,0,0,452,-156.0
0,0,0,0,453,-347.0
0,0,0,0,454,-579.0
0,0,0,0,455,-480.0
0,0,0,0,456,-531.0
0,0,0,0,457,-430.0
0,0,0,0,458,-558.0
0,0,0,0,459,-388.0
0,0,0,0,460,-430.0
0,0,0,0,461,-621.0
0,0,0,0,462,-363.0
0,0,0,0,463,-406.0
0,0,0,0,464,-326.0
488,-0.033998,0,0,0,0
489,-0.032234,0,0,0,0
490,-0.030947,0,0,0,0
491,-0.032616,0,0,0,0
492,-0.031233,0,0,0,0
493,-0.025749,0,0,0,0
494,-0.028801,0,0,0,0
495,-0.035715,0,0,0,0
496,-0.032902,0,0,0,0
497,-0.032091,0,0,0,0
498,-0.030804,0,0,0,0
499,-0.032949,0,0,0,0
500,-0.032377,0,0,0,0
501,-0.032234,0,0,0,0
502,-0.030851,0,0,0,0
503,-0.031328,0,0,0,0
0,0,0,0,465,-735.0
0,0,0,0,466,-498.0
0,0,0,0,467,-450.0
0,0,0,0,468,-240.0
0,0,0,0,469,168.0
0,0,0,0,470,378.0
0,0,0,0,471,822.0
0,0,0,0,472,833.0
0,0,0,0,473,898.0
0,0,0,0,474,820.0
0,0,0,0,475,599.0
0,0,0,0,476,668.0
0,0,0,0,477,603.0
0,0,0,0,478,540.0
0,0,0,0,479,493.0
504,-0.03581,0,0,0,0
505,-0.032902,0,0,0,0
506,-0.032282,0,0,0,0
507,-0.03252,0,0,0,0
508,-0.033474,0,0,0,0
509,-0.033426,0,0,0,0
510,-0.034714,0,0,0,0
511,-0.033903,0,0,0,0
512,-0.033426,0,0,0,0
513,-0.032711,0,0,0,0
514,-0.031376,0,0,0,0
515,-0.032997,0,0,0,0
516,-0.032854,0,0,0,0
517,-0.03233,0,0,0,0
518,-0.028515,0,0,0,0
519,-0.030994,0,0,0,0
0,0,0,0,480,49.0
0,0,0,0,481,-192.0
0,0,0,0,482,-144.0
0,0,0,0,483,-483.0
0,0,0,0,484,-252.0
0,0,0,0,485,-210.0
0,0,0,0,486,-155.0
0,0,0,0,487,148.0
0,0,0,0,488,-70.0
0,0,0,0,489,51.0
0,0,0,0,490,191.0
0,0,0,0,491,31.0
0,0,0,0,492,-201.0
0,0,0,0,493,-71.0
0,0,0,0,494,204.0
520,-0.03438,0,0,0,0
521,-0.03438,0,0,0,0
522,-0.0319,0,0,0,0
523,-0.030231,0,0,0,0
524,-0.033283,0,0,0,0
525,-0.030899,0,0,0,0
526,-0.030422,0,0,0,0
527,-0.031757,0,0,0,0
528,-0.031662,0,0,0,0
529,-0.031233,0,0,0,0
530,-0.031948,0,0,0,0
531,-0.031567,0,0,0,0
532,-0.029516,0,0,0,0
533,-0.030422,0,0,0,0
534,-0.029898,0,0,0,0
535,-0.029469,0,0,0,0
0,0,0,0,495,-272.0
0,0,0,0,496,-152.0
0,0,0,0,497,70.0
0,0,0,0,498,-211.0
0,0,0,0,499,-32.0
0,0,0,0,500,210.0
0,0,0,0,501,353.0
0,0,0,0,502,183.0
0,0,0,0,503,285.0
0,0,0,0,504,379.0
0,0,0,0,505,142.0
0,0,0,0,506,264.0
0,0,0,0,507,292.0
0,0,0,0,508,481.0
0,0,0,0,509,86.0
536,-0.029564,0,0,0,0
537,-0.032091,0,0,0,0
538,-0.033951,0,0,0,0
539,-0.028038,0,0,0,0
540,-0.026608,0,0,0,0
541,-0.03171,0,0,0,0
542,-0.031614,0,0,0,0
543,-0.032663,0,0,0,0
544,-0.028419,0,0,0,0
545,-0.028658,0,0,0,0
546,-0.03438,0,0,0,0
547,-0.030708,0,0,0,0
548,-0.029755,0,0,0,0
549,-0.027227,0,0,0,0
550,-0.029564,0,0,0,0
551,-0.031853,0,0,0,0
0,0,0,0,510,230.0
0,0,0,0,511,1324.0
0,0,0,0,512,1503.0
0,0,0,0,513,1377.0
0,0,0,0,514,1452.0
0,0,0,0,515,1128.0
0,0,0,0,516,783.0
0,0,0,0,517,894.0
0,0,0,0,518,838.0
0,0,0,0,519,737.0
0,0,0,0,520,581.0
0,0,0,0,521,620.0
0,0,0,0,522,502.0
0,0,0,0,523,504.0
0,0,0,0,524,537.0
552,-0.033617,0,0,0,0
553,-0.029755,0,0,0,0
554,-0.02594,0,0,0,0
555,-0.03252,0,0,0,0
556,-0.027847,0,0,0,0
557,-0.026035,0,0,0,0
558,-0.028658,0,0,0,0
559,-0.030327,0,0,0,0
560,-0.030279,0,0,0,0
561,-0.03109,0,0,0,0
562,-0.033951,0,0,0,0
563,-0.030804,0,0,0,0
564,-0.029755,0,0,0,0
565,-0.02799,0,0,0,0
566,-0.028896,0,0,0,0
567,-0.033522,0,0,0,0
0,0,0,0,525,-35.0
0,0,0,0,526,3.0
0,0,0,0,527,78.0
0,0,0,0,528,15.0
0,0,0,0,529,25.0
0,0,0,0,530,73.0
0,0,0,0,531,200.0
0,0,0,0,532,211.0
0,0,0,0,533,70.0
0,0,0,0,534,90.0
0,0,0,0,535,171.0
0,0,0,0,536,301.0
0,0,0,0,537,229.0
0,0,0,0,538,168.0
0,0,0,0,539,205.0
568,-0.033188,0,0,0,0
569,-0.02985,0,0,0,0
570,-0.029039,0,0,0,0
571,-0.028372,0,0,0,0
572,-0.027847,0,0,0,0
573,-0.031471,0,0,0,0
574,-0.027752,0,0,0,0
575,-0.026131,0,0,0,0
576,-0.025654,0,0,0,0
577,-0.030899,0,0,0,0
578,-0.036716,0,0,0,0
579,-0.026226,0,0,0,0
580,-0.027895,0,0,0,0
581,-0.031996,0,0,0,0
582,-0.030994,0,0,0,0
583,-0.0278,0,0,0,0
0,0,0,0,540,-280.0
0,0,0,0,541,-1037.0
0,0,0,0,542,-1002.0
0,0,0,0,543,-788.0
0,0,0,0,544,-601.0
0,0,0,0,545,-347.0
0,0,0,0,546,-255.0
0,0,0,0,547,227.0
0,0,0,0,548,-52.0
0,0,0,0,549,-119.0
0,0,0,0,550,-95.0
0,0,0,0,551,196.0
0,0,0,0,552,39.0
0,0,0,0,553,241.0
0,0,0,0,554,403.0
584,-0.026226,0,0,0,0
585,-0.030518,0,0,0,0
586,-0.026703,0,0,0,0
587,-0.027657,0,0,0,0
588,-0.027275,0,0,0,0
589,-0.029802,0,0,0,0
590,-0.030184,0,0,0,0
591,-0.023842,0,0,0,0
0,0,0,0,555,-415.0
0,0,0,0,556,-646.0
0,0,0,0,557,-216.0
0,0,0,0,558,-256.0
0,0,0,0,559,-313.0
0,0,0,0,560,-129.0
0,0,0,0,561,-412.0
0,0,0,0,562,-269.0
0,0,0,0,563,-117.0
0,0,0,0,564,14.0
0,0,0,0,565,7.0
0,0,0,0,566,-223.0
0,0,0,0,567,-238.0
0,0,0,0,568,18.0
0,0,0,0,569,-109.0
592,-0.025892,0,0,0,0
593,-0.029182,0,0,0,0
594,-0.028563,0,0,0,0
595,-0.026703,0,0,0,0
596,-0.030994,0,0,0,0
597,-0.027323,0,0,0,0
598,-0.029135,0,0,0,0
599,-0.036049,0,0,0,0
0,0,0,0,570,394.0
0,0,0,0,571,607.0
0,0,0,0,572,736.0
0,0,0,0,573,850.0
0,0,0,0,574,706.0
0,0,0,0,575,719.0
0,0,0,0,576,942.0
0,0,0,0,577,683.0
0,0,0,0,578,643.0
0,0,0,0,579,401.0
0,0,0,0,580,845.0
0,0,0,0,581,652.0
0,0,0,0,582,633.0
0,0,0,0,583,931.0
0,0,0,0,584,893.0
600,-0.029421,0,0,0,0
601,-0.029135,0,0,0,0
602,-0.030756,0,0,0,0
603,-0.028896,0,0,0,0
604,-0.034571,0,0,0,0
605,-0.031042,0,0,0,0
606,-0.030088,0,0,0,0
607,-0.031185,0,0,0,0
608,-0.030088,0,0,0,0
609,-0.027514,0,0,0,0
610,-0.025463,0,0,0,0
611,-0.030041,0,0,0,0
612,-0.029516,0,0,0,0
613,-0.02923,0,0,0,0
614,-0.0278,0,0,0,0
615,-0.028324,0,0,0,0
0,0,0,0,585,375.0
0,0,0,0,586,435.0
0,0,0,0,587,259.0
0,0,0,0,588,262.0
0,0,0,0,589,176.0
0,0,0,0,590,177.0
0,0,0,0,591,291.0
0,0,0,0,592,19.0
0,0,0,0,593,224.0
0,0,0,0,594,208.0
0,0,0,0,595,81.0
0,0,0,0,596,191.0
0,0,0,0,597,463.0
0,0,0,0,598,676.0
0,0,0,0,599,369.0
616,-0.029135,0,0,0,0
617,-0.029325,0,0,0,0
618,-0.033283,0,0,0,0
619,-0.031519,0,0,0,0
620,-0.025463,0,0,0,0
621,-0.027275,0,0,0,0
622,-0.032187,0,0,0,0
623,-0.028324,0,0,0,0
624,-0.028086,0,0,0,0
625,-0.028229,0,0,0,0
626,-0.026464,0,0,0,0
627,-0.02718,0,0,0,0
628,-0.029802,0,0,0,0
629,-0.02923,0,0,0,0
630,-0.026751,0,0,0,0
631,-0.026178,0,0,0,0
0,0,0,0,600,-1144.0
0,0,0,0,601,-1154.0
0,0,0,0,602,-1006.0
0,0,0,0,603,-652.0
0,0,0,0,604,-469.0
0,0,0,0,605,-404.0
0,0,0,0,606,-217.0
0,0,0,0,607,-239.0
0,0,0,0,608,-273.0
0,0,0,0,609,-22.0
0,0,0,0,610,179.0
0,0,0,0,611,110.0
0,0,0,0,612,115.0
0,0,0,0,613,119.0
0,0,0,0,614,392.0
632,-0.02799,0,0,0,0
633,-0.0319,0,0,0,0
634,-0.024128,0,0,0,0
635,-0.02532,0,0,0,0
636,-0.031805,0,0,0,0
637,-0.03109,0,0,0,0
638,-0.02737,0,0,0,0
639,-0.026274,0,0,0,0
640,-0.032377,0,0,0,0
641,-0.027752,0,0,0,0
642,-0.02737,0,0,0,0
643,-0.031614,0,0,0,0
644,-0.030804,0,0,0,0
645,-0.027752,0,0,0,0
646,-0.022602,0,0,0,0
647,-0.028086,0,0,0,0
0,0,0,0,615,-417.0
0,0,0,0,616,-645.0
0,0,0,0,617,-607.0
0,0,0,0,618,-444.0
0,0,0,0,619,-410.0
0,0,0,0,620,-436.0
0,0,0,0,621,-376.0
0,0,0,0,622,-236.0
0,0,0,0,623,-225.0
0,0,0,0,624,-91.0
0,0,0,0,625,-205.0
0,0,0,0,626,-291.0
0,0,0,0,627,-333.0
0,0,0,0,628,-355.0
0,0,0,0,629,-89.0
648,-0.033331,0,0,0,0
649,-0.030947,0,0,0,0
650,-0.029564,0,0,0,0
651,-0.02799,0,0,0,0
652,-0.030947,0,0,0,0
653,-0.029087,0,0,0,0
654,-0.024986,0,0,0,0
655,-0.028849,0,0,0,0
656,-0.027561,0,0,0,0
657,-0.026703,0,0,0,0
658,-0.030851,0,0,0,0
659,-0.031996,0,0,0,0
660,-0.027943,0,0,0,0
661,-0.02718,0,0,0,0
662,-0.028896,0,0,0,0
663,-0.027466,0,0,0,0
0,0,0,0,630,353.0
0,0,0,0,631,451.0
0,0,0,0,632,139.0
0,0,0,0,633,160.0
0,0,0,0,634,250.0
0,0,0,0,635,41.0
0,0,0,0,636,116.0
0,0,0,0,637,-4.0
0,0,0,0,638,79.0
0,0,0,0,639,-57.0
0,0,0,0,640,-134.0
0,0,0,0,641,-138.0
0,0,0,0,642,-196.0
0,0,0,0,643,-214.0
0,0,0,0,644,-105.0
664,-0.029993,0,0,0,0
665,-0.029278,0,0,0,0
666,-0.02594,0,0,0,0
667,-0.029564,0,0,0,0
668,-0.03171,0,0,0,0
669,-0.030565,0,0,0,0
670,-0.027084,0,0,0,0
671,-0.026608,0,0,0,0
672,-0.029898,0,0,0,0
673,-0.029421,0,0,0,0
674,-0.033617,0,0,0,0
675,-0.030661,0,0,0,0
676,-0.02799,0,0,0,0
677,-0.029278,0,0,0,0
678,-0.027752,0,0,0,0
679,-0.031328,0,0,0,0
0,0,0,0,645,49.0
0,0,0,0,646,905.0
0,0,0,0,647,951.0
0,0,0,0,648,808.0
0,0,0,0,649,796.0
0,0,0,0,650,525.0
0,0,0,0,651,427.0
0,0,0,0,652,347.0
0,0,0,0,653,282.0
0,0,0,0,654,353.0
0,0,0,0,655,189.0
0,0,0,0,656,135.0
0,0,0,0,657,113.0
0,0,0,0,658,179.0
0,0,0,0,659,127.0
680,-0.030613,0,0,0,0
681,-0.030613,0,0,0,0
682,-0.030231,0,0,0,0
683,-0.028324,0,0,0,0
684,-0.028753,0,0,0,0
685,-0.030422,0,0,0,0
686,-0.027561,0,0,0,0
687,-0.028372,0,0,0,0
0,0,0,0,660,1.0
0,0,0,0,661,901.0
0,0,0,0,662,965.0
0,0,0,0,663,822.0
0,0,0,0,664,695.0
0,0,0,0,665,587.0
0,0,0,0,666,483.0
0,0,0,0,667,397.0
0,0,0,0,668,325.0
0,0,0,0,669,262.0
0,0,0,0,670,214.0
0,0,0,0,671,173.0
0,0,0,0,672,143.0
0,0,0,0,673,242.0
0,0,0,0,674,63.0
688,-0.028706,0,0,0,0
689,-0.027466,0,0,0,0
690,-0.030184,0,0,0,0
691,-0.031853,0,0,0,0
692,-0.027704,0,0,0,0
693,-0.027037,0,0,0,0
694,-0.027943,0,0,0,0
695,-0.028563,0,0,0,0
696,-0.031757,0,0,0,0
697,-0.029945,0,0,0,0
698,-0.028181,0,0,0,0
699,-0.02923,0,0,0,0
700,-0.027275,0,0,0,0
701,-0.027514,0,0,0,0
702,-0.031137,0,0,0,0
703,-0.032043,0,0,0,0
0,0,0,0,675,-348.0
0,0,0,0,676,-342.0
0,0,0,0,677,-395.0
0,0,0,0,678,-378.0
0,0,0,0,679,-398.0
0,0,0,0,680,-361.0
0,0,0,0,681,-277.0
0,0,0,0,682,-112.0
0,0,0,0,683,-338.0
0,0,0,0,684,-167.0
0,0,0,0,685,-112.0
0,0,0,0,686,-206.0
0,0,0,0,687,-332.0
0,0,0,0,688,-271.0
0,0,0,0,689,-208.0
704,-0.032091,0,0,0,0
705,-0.027609,0,0,0,0
706,-0.028086,0,0,0,0
707,-0.031185,0,0,0,0
708,-0.031185,0,0,0,0
709,-0.03047,0,0,0,0
710,-0.028944,0,0,0,0
711,-0.030756,0,0,0,0
712,-0.030613,0,0,0,0
713,-0.031281,0,0,0,0
714,-0.027943,0,0,0,0
715,-0.026274,0,0,0,0
716,-0.030327,0,0,0,0
717,-0.033236,0,0,0,0
718,-0.033903,0,0,0,0
719,-0.029612,0,0,0,0
0,0,0,0,690,-263.0
0,0,0,0,691,-279.0
0,0,0,0,692,-402.0
0,0,0,0,693,-550.0
0,0,0,0,694,-406.0
0,0,0,0,695,-359.0
0,0,0,0,696,-337.0
0,0,0,0,697,-323.0
0,0,0,0,698,-308.0
0,0,0,0,699,-297.0
0,0,0,0,700,-420.0
0,0,0,0,701,-386.0
0,0,0,0,702,-221.0
0,0,0,0,703,-397.0
0,0,0,0,704,-363.0
720,-0.026989,0,0,0,0
721,-0.028944,0,0,0,0
722,-0.032425,0,0,0,0
723,-0.031519,0,0,0,0
724,-0.027561,0,0,0,0
725,-0.027704,0,0,0,0
726,-0.028658,0,0,0,0
727,-0.03047,0,0,0,0
728,-0.031853,0,0,0,0
729,-0.031185,0,0,0,0
730,-0.028181,0,0,0,0
731,-0.0278,0,0,0,0
732,-0.029087,0,0,0,0
733,-0.030422,0,0,0,0
734,-0.030994,0,0,0,0
735,-0.026226,0,0,0,0
0,0,0,0,705,28.0
0,0,0,0,706,-204.0
0,0,0,0,707,-232.0
0,0,0,0,708,-219.0
0,0,0,0,709,-215.0
0,0,0,0,710,-220.0
0,0,0,0,711,-229.0
0,0,0,0,712,-233.0
0,0,0,0,713,-230.0
0,0,0,0,714,-309.0
0,0,0,0,715,-268.0
0,0,0,0,716,-207.0
0,0,0,0,717,-431.0
0,0,0,0,718,-500.0
0,0,0,0,719,-438.0
736,-0.029039,0,0,0,0
737,-0.031805,0,0,0,0
738,-0.02985,0,0,0,0
739,-0.030422,0,0,0,0
740,-0.029755,0,0,0,0
741,-0.031519,0,0,0,0
742,-0.034094,0,0,0,0
743,-0.032425,0,0,0,0
744,-0.029469,0,0,0,0
745,-0.028896,0,0,0,0
746,-0.0278,0,0,0,0
747,-0.026846,0,0,0,0
748,-0.029659,0,0,0,0
749,-0.030661,0,0,0,0
750,-0.025225,0,0,0,0
751,-0.023603,0,0,0,0
0,0,0,0,720,108.0
0,0,0,0,721,684.0
0,0,0,0,722,678.0
0,0,0,0,723,639.0
0,0,0,0,724,538.0
0,0,0,0,725,325.0
0,0,0,0,726,285.0
0,0,0,0,727,250.0
0,0,0,0,728,218.0
0,0,0,0,729,198.0
0,0,0,0,730,74.0
0,0,0,0,731,144.0
0,0,0,0,732,183.0
0,0,0,0,733,185.0
0,0,0,0,734,187.0
752,-0.030041,0,0,0,0
753,-0.030661,0,0,0,0
754,-0.029135,0,0,0,0
755,-0.030375,0,0,0,0
756,-0.026703,0,0,0,0
757,-0.026226,0,0,0,0
758,-0.033903,0,0,0,0
759,-0.036812,0,0,0,0
0,0,0,0,735,-107.0
0,0,0,0,736,-264.0
0,0,0,0,737,-229.0
0,0,0,0,738,-224.0
0,0,0,0,739,-317.0
0,0,0,0,740,-82.0
0,0,0,0,741,-10.0
0,0,0,0,742,-41.0
0,0,0,0,743,16.0
0,0,0,0,744,338.0
0,0,0,0,745,253.0
0,0,0,0,746,318.0
0,0,0,0,747,309.0
0,0,0,0,748,138.0
0,0,0,0,749,350.0
760,-0.030422,0,0,0,0
761,-0.032234,0,0,0,0
762,-0.029993,0,0,0,0
763,-0.028372,0,0,0,0
764,-0.028896,0,0,0,0
765,-0.029802,0,0,0,0
766,-0.029659,0,0,0,0
767,-0.027037,0,0,0,0
768,-0.028133,0,0,0,0
769,-0.02923,0,0,0,0
770,-0.028896,0,0,0,0
771,-0.032759,0,0,0,0
772,-0.030136,0,0,0,0
773,-0.026274,0,0,0,0
774,-0.026941,0,0,0,0
775,-0.030899,0,0,0,0
0,0,0,0,750,147.0
0,0,0,0,751,-21.0
0,0,0,0,752,-434.0
0,0,0,0,753,303.0
0,0,0,0,754,-144.0
0,0,0,0,755,-297.0
0,0,0,0,756,-90.0
0,0,0,0,757,-1.0
0,0,0,0,758,-348.0
0,0,0,0,759,-516.0
0,0,0,0,760,-275.0
0,0,0,0,761,-335.0
0,0,0,0,762,-160.0
0,0,0,0,763,-462.0
0,0,0,0,764,-463.0
776,-0.034189,0,0,0,0
777,-0.02985,0,0,0,0
778,-0.031281,0,0,0,0
779,-0.028181,0,0,0,0
780,-0.025797,0,0,0,0
781,-0.034189,0,0,0,0
782,-0.030279,0,0,0,0
783,-0.028992,0,0,0,0
0,0,0,0,765,507.0
0,0,0,0,766,212.0
0,0,0,0,767,-44.0
0,0,0,0,768,184.0
0,0,0,0,769,-337.0
0,0,0,0,770,-197.0
0,0,0,0,771,-80.0
0,0,0,0,772,-120.0
0,0,0,0,773,-268.0
0,0,0,0,774,-45.0
0,0,0,0,775,13.0
0,0,0,0,776,-127.0
0,0,0,0,777,-156.0
0,0,0,0,778,-556.0
0,0,0,0,779,-161.0
784,-0.032139,0,0,0,0
785,-0.030041,0,0,0,0
786,-0.027561,0,0,0,0
787,-0.030136,0,0,0,0
788,-0.031281,0,0,0,0
789,-0.030136,0,0,0,0
790,-0.028992,0,0,0,0
791,-0.029373,0,0,0,0
792,-0.028038,0,0,0,0
793,-0.030756,0,0,0,0
794,-0.032663,0,0,0,0
795,-0.027323,0,0,0,0
796,-0.026655,0,0,0,0
797,-0.030565,0,0,0,0
798,-0.032711,0,0,0,0
799,-0.029659,0,0,0,0
800,-0.02861,0,0,0,0
801,-0.03252,0,0,0,0
802,-0.030565,0,0,0,0
803,-0.028419,0,0,0,0
804,-0.028086,0,0,0,0
805,-0.027323,0,0,0,0
806,-0.030422,0,0,0,0
807,-0.030565,0,0,0,0
0,0,0,0,780,-274.0
0,0,0,0,781,-702.0
0,0,0,0,782,-940.0
0,0,0,0,783,-877.0
0,0,0,0,784,-805.0
0,0,0,0,785,-791.0
0,0,0,0,786,-644.0
0,0,0,0,787,-527.0
0,0,0,0,788,-485.0
0,0,0,0,789,-378.0
0,0,0,0,790,-392.0
0,0,0,0,791,-421.0
0,0,0,0,792,-203.0
0,0,0,0,793,-147.0
0,0,0,0,794,373.0
808,-0.025034,0,0,0,0
809,-0.025845,0,0,0,0
810,-0.028276,0,0,0,0
811,-0.030327,0,0,0,0
812,-0.03233,0,0,0,0
813,-0.029755,0,0,0,0
814,-0.029659,0,0,0,0
815,-0.029659,0,0,0,0
816,-0.027561,0,0,0,0
817,-0.028229,0,0,0,0
818,-0.029469,0,0,0,0
819,-0.028658,0,0,0,0
820,-0.02799,0,0,0,0
821,-0.031376,0,0,0,0
822,-0.02985,0,0,0,0
823,-0.026941,0,0,0,0
0,0,0,0,795,655.0
0,0,0,0,796,1695.0
0,0,0,0,797,1227.0
0,0,0,0,798,1049.0
0,0,0,0,799,1064.0
0,0,0,0,800,795.0
0,0,0,0,801,1010.0
0,0,0,0,802,594.0
0,0,0,0,803,701.0
0,0,0,0,804,706.0
0,0,0,0,805,494.0
0,0,0,0,806,479.0
0,0,0,0,807,558.0
0,0,0,0,808,519.0
0,0,0,0,809,453.0
824,-0.029421,0,0,0,0
825,-0.028181,0,0,0,0
826,-0.027227,0,0,0,0
827,-0.030041,0,0,0,0
828,-0.030041,0,0,0,0
829,-0.026608,0,0,0,0
830,-0.032043,0,0,0,0
831,-0.033236,0,0,0,0
832,-0.031805,0,0,0,0
833,-0.030899,0,0,0,0
834,-0.024223,0,0,0,0
835,-0.029087,0,0,0,0
836,-0.032997,0,0,0,0
837,-0.031233,0,0,0,0
838,-0.028992,0,0,0,0
839,-0.028753,0,0,0,0
0,0,0,0,810,185.0
0,0,0,0,811,1610.0
0,0,0,0,812,1460.0
0,0,0,0,813,1472.0
0,0,0,0,814,1215.0
0,0,0,0,815,1024.0
0,0,0,0,816,767.0
0,0,0,0,817,577.0
0,0,0,0,818,509.0
0,0,0,0,819,484.0
0,0,0,0,820,457.0
0,0,0,0,821,442.0
0,0,0,0,822,353.0
0,0,0,0,823,278.0
0,0,0,0,824,224.0
840,-0.02923,0,0,0,0
841,-0.027752,0,0,0,0
842,-0.029516,0,0,0,0
843,-0.030899,0,0,0,0
844,-0.029898,0,0,0,0
845,-0.029755,0,0,0,0
846,-0.032616,0,0,0,0
847,-0.032139,0,0,0,0
848,-0.031137,0,0,0,0
849,-0.030565,0,0,0,0
850,-0.030088,0,0,0,0
851,-0.03171,0,0,0,0
852,-0.030994,0,0,0,0
853,-0.034809,0,0,0,0
854,-0.03109,0,0,0,0
855,-0.026941,0,0,0,0
0,0,0,0,825,-192.0
0,0,0,0,826,-180.0
0,0,0,0,827,-312.0
0,0,0,0,828,40.0
0,0,0,0,829,-143.0
0,0,0,0,830,-243.0
0,0,0,0,831,-253.0
0,0,0,0,832,178.0
0,0,0,0,833,-201.0
0,0,0,0,834,-217.0
0,0,0,0,835,-230.0
0,0,0,0,836,-402.0
0,0,0,0,837,-312.0
0,0,0,0,838,-178.0
0,0,0,0,839,10.0
856,-0.033522,0,0,0,0
857,-0.030756,0,0,0,0
858,-0.02923,0,0,0,0
859,-0.031137,0,0,0,0
860,-0.026178,0,0,0,0
861,-0.02861,0,0,0,0
862,-0.032997,0,0,0,0
863,-0.026703,0,0,0,0
864,-0.027275,0,0,0,0
865,-0.027895,0,0,0,0
866,-0.028849,0,0,0,0
867,-0.031519,0,0,0,0
868,-0.029421,0,0,0,0
869,-0.033426,0,0,0,0
870,-0.028992,0,0,0,0
871,-0.026321,0,0,0,0
0,0,0,0,840,159.0
0,0,0,0,841,172.0
0,0,0,0,842,163.0
0,0,0,0,843,138.0
0,0,0,0,844,116.0
0,0,0,0,845,2.0
0,0,0,0,846,16.0
0,0,0,0,847,68.0
0,0,0,0,848,62.0
0,0,0,0,849,53.0
0,0,0,0,850,39.0
0,0,0,0,851,8.0
0,0,0,0,852,-23.0
0,0,0,0,853,-44.0
0,0,0,0,854,-49.0
872,-0.031853,0,0,0,0
873,-0.032949,0,0,0,0
874,-0.030565,0,0,0,0
875,-0.029039,0,0,0,0
876,-0.02985,0,0,0,0
877,-0.030375,0,0,0,0
878,-0.033903,0,0,0,0
879,-0.03171,0,0,0,0
880,-0.029087,0,0,0,0
881,-0.030851,0,0,0,0
882,-0.02861,0,0,0,0
883,-0.032568,0,0,0,0
884,-0.031948,0,0,0,0
885,-0.026941,0,0,0,0
886,-0.03171,0,0,0,0
887,-0.032663,0,0,0,0
0,0,0,0,855,-235.0
0,0,0,0,856,236.0
0,0,0,0,857,427.0
0,0,0,0,858,483.0
0,0,0,0,859,650.0
0,0,0,0,860,135.0
0,0,0,0,861,312.0
0,0,0,0,862,300.0
0,0,0,0,863,217.0
0,0,0,0,864,145.0
0,0,0,0,865,234.0
0,0,0,0,866,4.0
0,0,0,0,867,-239.0
0,0,0,0,868,-357.0
0,0,0,0,869,-471.0
888,-0.030231,0,0,0,0
889,-0.030231,0,0,0,0
890,-0.028419,0,0,0,0
891,-0.028086,0,0,0,0
892,-0.031853,0,0,0,0
893,-0.031996,0,0,0,0
894,-0.027084,0,0,0,0
895,-0.026369,0,0,0,0
896,-0.028419,0,0,0,0
897,-0.027084,0,0,0,0
898,-0.028515,0,0,0,0
899,-0.030184,0,0,0,0
900,-0.030947,0,0,0,0
901,-0.02718,0,0,0,0
902,-0.030327,0,0,0,0
903,-0.034666,0,0,0,0
0,0,0,0,870,159.0
0,0,0,0,871,-213.0
0,0,0,0,872,-225.0
0,0,0,0,873,-118.0
0,0,0,0,874,-627.0
0,0,0,0,875,-516.0
0,0,0,0,876,-810.0
0,0,0,0,877,-460.0
0,0,0,0,878,-182.0
0,0,0,0,879,-476.0
0,0,0,0,880,-341.0
0,0,0,0,881,-335.0
0,0,0,0,882,-165.0
0,0,0,0,883,-471.0
0,0,0,0,884,-523.0
904,-0.024128,0,0,0,0
905,-0.026083,0,0,0,0
906,-0.030279,0,0,0,0
907,-0.028944,0,0,0,0
908,-0.033569,0,0,0,0
909,-0.032187,0,0,0,0
910,-0.027323,0,0,0,0
911,-0.026226,0,0,0,0
912,-0.027609,0,0,0,0
913,-0.032043,0,0,0,0
914,-0.030851,0,0,0,0
915,-0.024891,0,0,0,0
916,-0.029993,0,0,0,0
917,-0.033522,0,0,0,0
918,-0.029993,0,0,0,0
919,-0.029039,0,0,0,0
0,0,0,0,885,-691.0
0,0,0,0,886,108.0
0,0,0,0,887,47.0
0,0,0,0,888,-437.0
0,0,0,0,889,-174.0
0,0,0,0,890,35.0
0,0,0,0,891,-508.0
0,0,0,0,892,-603.0
0,0,0,0,893,-556.0
0,0,0,0,894,-494.0
0,0,0,0,895,-613.0
0,0,0,0,896,-724.0
0,0,0,0,897,-547.0
0,0,0,0,898,-478.0
0,0,0,0,899,-591.0
920,-0.025749,0,0,0,0
921,-0.027561,0,0,0,0
922,-0.032187,0,0,0,0
